record_id,date,city,season,temperature,feels_like_temperature,condition,humidity,pressure,wind_speed,cloud_cover,precipitation_probability,uv_index,visibility_km
1098,2035-11-02,New York,Spring,20.6,19.2,Cloudy,66,981,27,69,44,4,9
1099,2035-11-07,Toronto,Summer,14.7,12.5,Cloudy,32,1010,31,64,25,2,14
1100,2035-11-12,Berlin,Spring,15.2,14.4,Partly Cloudy,81,1023,24,24,7,4,26
1101,2035-11-17,Berlin,Spring,16.0,16.0,Sunny,76,1012,19,15,6,7,15
1102,2035-11-22,Tokyo,Fall,14.8,13.4,Sunny,42,1009,27,14,5,7,18
1103,2035-11-27,Singapore,Winter,14.1,13.3,Rainy,84,991,24,97,83,2,5
1104,2035-12-02,Singapore,Winter,15.6,15.6,Cloudy,50,1023,10,80,40,3,14
1105,2035-12-07,Tokyo,Fall,10.1,10.1,Sunny,83,991,18,2,5,7,28
1106,2035-12-12,London,Summer,37.0,35.6,Partly Cloudy,56,1028,27,66,5,4,26
1107,2035-12-17,New York,Fall,14.2,14.2,Partly Cloudy,67,1003,0,36,12,6,16
1108,2035-12-22,Berlin,Spring,24.8,27.4,Rainy,87,1003,4,80,92,0,7
1109,2035-12-27,Berlin,Winter,4.3,4.3,Partly Cloudy,91,990,9,54,20,7,10
1110,2036-01-01,London,Fall,12.1,7.9,Partly Cloudy,75,992,41,37,7,6,18
1111,2036-01-06,Berlin,Summer,23.4,18.4,Cloudy,40,1006,45,62,21,2,11
1112,2036-01-11,Toronto,Fall,4.9,2.3,Sunny,37,987,33,0,5,11,29
1113,2036-01-16,New York,Winter,0.4,-2.6,Cloudy,93,989,35,70,59,3,7
1114,2036-01-21,Dubai,Fall,22.1,22.1,Cloudy,50,987,1,89,58,3,8
1115,2036-01-26,Berlin,Fall,8.9,8.9,Sunny,92,999,17,18,6,8,10
1116,2036-01-31,Tokyo,Winter,10.4,10.4,Cloudy,93,987,12,51,43,4,13
1117,2036-02-05,Toronto,Spring,11.8,11.8,Partly Cloudy,49,988,4,29,25,7,11
1118,2036-02-10,Berlin,Spring,3.8,3.8,Cloudy,37,986,19,54,37,3,6
1119,2036-02-15,Toronto,Winter,3.1,3.1,Sunny,87,993,1,13,2,8,12
1120,2036-02-20,Paris,Fall,9.1,9.1,Sunny,75,1007,10,12,2,8,23
1121,2036-02-25,Dubai,Winter,14.4,12.6,Cloudy,60,981,29,83,42,3,5
1122,2036-03-01,Sydney,Spring,15.4,13.2,Cloudy,38,1022,31,89,20,3,14
1123,2036-03-06,Tokyo,Summer,20.0,17.8,Partly Cloudy,44,987,31,26,27,6,12
1124,2036-03-11,Tokyo,Fall,19.7,13.9,Cloudy,55,992,49,88,41,4,8
1125,2036-03-16,New York,Spring,14.8,11.4,Sunny,39,1000,37,8,9,8,14
1126,2036-03-21,Toronto,Fall,15.6,14.2,Partly Cloudy,58,1026,27,40,6,4,20
1127,2036-03-26,London,Winter,7.1,7.1,Partly Cloudy,65,1007,9,47,21,5,15
1128,2036-03-31,Tokyo,Summer,30.1,29.9,Sunny,66,1014,21,11,8,7,10
1129,2036-04-05,Toronto,Winter,-9.8,-9.8,Sunny,52,1002,16,9,1,9,28
1130,2036-04-10,Toronto,Summer,27.9,27.7,Sunny,70,1025,21,5,3,7,16
1131,2036-04-15,Mumbai,Fall,30.4,26.0,Partly Cloudy,57,994,42,33,13,7,19
1132,2036-04-20,Mumbai,Fall,29.3,30.4,Cloudy,77,981,18,51,30,4,5
1133,2036-04-25,Sydney,Winter,4.7,4.7,Partly Cloudy,67,991,16,40,21,7,18
1134,2036-04-30,Paris,Summer,26.8,26.2,Partly Cloudy,60,1015,23,82,18,6,26
1135,2036-05-05,Sydney,Summer,41.3,38.3,Sunny,43,982,35,5,1,8,21
1136,2036-05-10,Berlin,Fall,-0.6,-2.8,Sunny,58,984,31,1,1,10,11
1137,2036-05-15,London,Winter,2.0,-3.0,Sunny,80,982,45,14,1,11,18
1138,2036-05-20,Berlin,Summer,31.6,29.8,Sunny,78,1026,35,16,7,9,21
1139,2036-05-25,Singapore,Fall,24.6,23.5,Sunny,72,998,27,15,7,7,13
1140,2036-05-30,Berlin,Spring,12.5,12.5,Partly Cloudy,34,981,13,27,12,4,21
1141,2036-06-04,New York,Winter,-0.6,-3.6,Partly Cloudy,71,1023,35,84,24,6,27
1142,2036-06-09,Berlin,Spring,13.5,13.5,Partly Cloudy,36,1016,5,71,19,6,12
1143,2036-06-14,Sydney,Winter,7.7,7.7,Sunny,71,996,8,9,7,9,10
1144,2036-06-19,Tokyo,Fall,9.8,9.8,Sunny,65,993,20,9,6,11,27
1145,2036-06-24,Tokyo,Summer,21.0,21.0,Sunny,56,1007,11,9,7,9,17
1146,2036-06-29,Mumbai,Summer,36.1,36.8,Cloudy,87,1006,29,72,36,1,7
1147,2036-07-04,London,Summer,29.1,27.8,Partly Cloudy,75,989,30,27,23,5,13
1148,2036-07-09,London,Winter,-3.4,-7.2,Partly Cloudy,54,982,39,23,10,6,25
1149,2036-07-14,New York,Fall,11.1,11.1,Sunny,56,1015,3,18,0,10,26
1150,2036-07-19,Sydney,Spring,17.0,15.0,Cloudy,30,1017,30,96,23,4,11
1151,2036-07-24,Mumbai,Fall,13.5,12.3,Cloudy,71,1004,26,67,44,1,13
1152,2036-07-29,Singapore,Spring,24.7,25.5,Partly Cloudy,81,1001,24,55,11,4,17
1153,2036-08-03,London,Winter,-3.2,-3.2,Cloudy,54,1027,4,66,36,1,8
1154,2036-08-08,Tokyo,Winter,15.2,15.2,Partly Cloudy,83,1018,5,41,26,7,28
1155,2036-08-13,Berlin,Spring,14.4,14.4,Sunny,35,1026,4,11,5,11,16
1156,2036-08-18,Berlin,Spring,24.6,26.0,Sunny,87,1009,26,17,1,7,21
1157,2036-08-23,Mumbai,Spring,19.9,19.9,Partly Cloudy,82,1000,7,22,10,6,10
1158,2036-08-28,Sydney,Fall,18.6,18.6,Rainy,87,1009,8,83,89,1,7
1159,2036-09-02,Sydney,Spring,11.7,11.7,Sunny,31,1007,14,5,9,10,26
1160,2036-09-07,Paris,Winter,-4.9,-7.9,Partly Cloudy,51,1010,35,52,22,4,15
1161,2036-09-12,Dubai,Winter,25.9,21.9,Cloudy,66,1005,40,97,58,3,14
1162,2036-09-17,London,Summer,24.4,24.4,Partly Cloudy,49,1022,6,41,18,7,14
1163,2036-09-22,Sydney,Spring,24.9,22.7,Cloudy,53,1001,31,65,41,2,13
1164,2036-09-27,Tokyo,Fall,14.4,14.4,Partly Cloudy,94,1000,7,29,29,6,29
1165,2036-10-02,Mumbai,Fall,19.5,14.3,Sunny,94,980,46,8,8,8,16
1166,2036-10-07,Singapore,Fall,25.6,25.6,Cloudy,30,1016,14,90,45,1,10
1167,2036-10-12,Paris,Summer,26.2,23.0,Partly Cloudy,32,992,36,41,14,6,21
1168,2036-10-17,Toronto,Winter,11.1,11.1,Partly Cloudy,75,1000,18,33,6,4,14
1169,2036-10-22,New York,Fall,18.4,14.8,Partly Cloudy,84,1025,38,39,7,7,11
1170,2036-10-27,Singapore,Winter,13.0,13.0,Rainy,93,988,5,87,70,1,5
1171,2036-11-01,Toronto,Summer,24.9,25.5,Sunny,74,996,18,16,9,7,26
1172,2036-11-06,Berlin,Spring,21.4,20.0,Partly Cloudy,55,1026,27,28,16,4,17
1173,2036-11-11,New York,Spring,22.6,26.2,Rainy,94,1000,16,99,73,2,5
1174,2036-11-16,London,Spring,13.2,9.0,Partly Cloudy,53,1010,41,49,13,7,14
1175,2036-11-21,Tokyo,Fall,16.3,16.3,Partly Cloudy,64,1018,18,75,17,4,26
1176,2036-11-26,New York,Spring,10.5,8.5,Cloudy,53,1001,30,94,49,1,8
1177,2036-12-01,Dubai,Fall,32.6,32.6,Partly Cloudy,57,991,10,48,10,4,13
1178,2036-12-06,Toronto,Summer,24.8,24.8,Cloudy,45,985,14,72,30,4,9
1179,2036-12-11,London,Summer,17.3,17.3,Cloudy,88,995,9,60,20,4,6
1180,2036-12-16,Dubai,Fall,33.3,30.8,Rainy,83,1005,42,82,86,1,3
1181,2036-12-21,Berlin,Winter,-3.2,-3.6,Partly Cloudy,45,984,22,45,19,7,27
1182,2036-12-26,Dubai,Spring,27.3,27.3,Partly Cloudy,44,988,2,45,11,7,25
1183,2036-12-31,Paris,Spring,4.0,4.0,Sunny,40,1025,2,16,0,11,20
1184,2037-01-05,Paris,Spring,16.7,16.7,Cloudy,94,1019,17,65,56,3,12
1185,2037-01-10,Mumbai,Fall,23.3,22.8,Sunny,72,993,24,4,8,8,21
1186,2037-01-15,Singapore,Summer,37.3,32.9,Partly Cloudy,42,1023,42,53,20,4,27
1187,2037-01-20,Singapore,Spring,33.2,33.2,Sunny,39,1021,19,15,9,11,27
1188,2037-01-25,London,Summer,33.4,31.8,Cloudy,70,1009,28,80,44,2,12
1189,2037-01-30,Berlin,Spring,20.6,21.8,Cloudy,79,1005,21,90,36,2,5
1190,2037-02-04,Sydney,Spring,26.4,23.3,Sunny,88,1024,49,6,5,8,11
1191,2037-02-09,Paris,Fall,11.0,11.0,Sunny,68,1008,14,7,2,11,24
1192,2037-02-14,London,Winter,8.9,5.3,Partly Cloudy,32,998,38,71,13,5,16
1193,2037-02-19,Sydney,Fall,19.3,19.3,Cloudy,36,1026,9,86,37,1,5
1194,2037-02-24,Singapore,Spring,28.3,29.5,Cloudy,78,987,20,95,59,2,6
1195,2037-03-01,Mumbai,Spring,25.4,23.8,Partly Cloudy,55,1002,28,81,23,5,13
1196,2037-03-06,Dubai,Winter,19.7,17.5,Partly Cloudy,62,1021,31,37,9,6,25
1197,2037-03-11,Paris,Summer,31.2,32.2,Partly Cloudy,77,1014,9,53,16,5,21
1198,2037-03-16,London,Summer,22.6,22.6,Partly Cloudy,31,1010,12,75,10,4,26
1199,2037-03-21,New York,Spring,22.8,17.6,Sunny,61,1014,46,14,9,8,13
1200,2037-03-26,Sydney,Summer,23.6,23.2,Cloudy,33,1011,22,91,36,4,11
1201,2037-03-31,Dubai,Spring,38.4,32.6,Partly Cloudy,49,984,49,49,11,6,17
1202,2037-04-05,Paris,Winter,0.6,0.2,Partly Cloudy,65,995,22,55,11,5,18
1203,2037-04-10,Singapore,Winter,22.4,20.4,Cloudy,61,996,30,94,30,2,11
1204,2037-04-15,Berlin,Spring,16.6,16.6,Sunny,57,1011,3,8,1,10,18
1205,2037-04-20,Sydney,Winter,10.9,5.3,Sunny,30,1017,48,7,4,10,24
1206,2037-04-25,Singapore,Fall,22.3,25.2,Sunny,89,1011,2,18,1,10,13
1207,2037-04-30,Paris,Fall,16.7,16.7,Cloudy,85,999,20,50,33,4,7
1208,2037-05-05,Sydney,Winter,15.7,15.7,Partly Cloudy,64,1027,1,71,22,7,19
1209,2037-05-10,Dubai,Spring,33.6,33.6,Cloudy,59,981,3,97,28,4,13
1210,2037-05-15,Paris,Spring,18.9,18.9,Cloudy,83,999,0,56,58,2,8
1211,2037-05-20,Toronto,Winter,-5.2,-5.2,Partly Cloudy,65,1026,14,67,8,4,27
1212,2037-05-25,London,Summer,33.7,33.4,Partly Cloudy,84,997,32,30,20,5,20
1213,2037-05-30,Dubai,Fall,29.2,31.8,Sunny,87,980,5,2,7,9,28
1214,2037-06-04,Sydney,Summer,37.9,41.5,Cloudy,94,1008,6,98,46,1,7
1215,2037-06-09,Berlin,Spring,20.0,20.0,Cloudy,80,1008,18,82,48,1,6
1216,2037-06-14,Singapore,Spring,30.1,25.5,Partly Cloudy,51,998,43,42,24,6,22
1217,2037-06-19,New York,Summer,41.6,43.4,Partly Cloudy,82,1023,0,28,21,4,13
1218,2037-06-24,Singapore,Winter,11.8,8.2,Sunny,65,1019,38,9,9,9,12
1219,2037-06-29,Sydney,Summer,30.7,30.7,Sunny,65,985,18,11,2,7,25
1220,2037-07-04,Singapore,Summer,46.4,43.2,Partly Cloudy,81,1023,44,45,14,5,23
1221,2037-07-09,London,Fall,6.8,5.8,Partly Cloudy,82,1018,25,29,16,7,19
1222,2037-07-14,Paris,Fall,23.2,20.0,Cloudy,79,1029,43,93,52,2,10
1223,2037-07-19,New York,Summer,31.6,31.6,Partly Cloudy,70,1025,11,81,6,4,17
1224,2037-07-24,Tokyo,Summer,16.2,16.0,Cloudy,47,987,21,87,37,2,12
1225,2037-07-29,Sydney,Spring,24.8,24.8,Partly Cloudy,51,1003,12,31,11,5,25
1226,2037-08-03,Mumbai,Fall,20.0,18.6,Cloudy,50,999,27,72,35,3,14
1227,2037-08-08,Tokyo,Fall,4.5,4.5,Partly Cloudy,73,993,13,46,17,4,16
1228,2037-08-13,Singapore,Spring,28.2,28.9,Cloudy,76,984,21,87,23,2,7
1229,2037-08-18,Sydney,Winter,22.6,20.8,Partly Cloudy,68,1020,29,62,14,6,27
1230,2037-08-23,Toronto,Fall,11.5,6.9,Partly Cloudy,58,1019,43,25,13,4,22
1231,2037-08-28,Mumbai,Fall,23.2,25.2,Sunny,83,1013,19,2,1,10,17
1232,2037-09-02,New York,Winter,5.0,0.4,Partly Cloudy,46,995,43,22,13,5,23
1233,2037-09-07,Berlin,Fall,22.6,24.3,Rainy,89,1024,26,74,81,1,2
1234,2037-09-12,Toronto,Fall,12.3,8.9,Partly Cloudy,60,986,37,73,14,5,21
1235,2037-09-17,Tokyo,Winter,17.6,13.4,Partly Cloudy,78,995,41,49,12,5,15
1236,2037-09-22,Paris,Winter,6.8,2.8,Partly Cloudy,31,986,40,35,27,5,29
1237,2037-09-27,London,Summer,31.5,30.0,Sunny,77,1006,33,12,7,10,21
1238,2037-10-02,Berlin,Spring,10.3,6.7,Partly Cloudy,43,993,38,28,17,7,28
1239,2037-10-07,Toronto,Spring,13.2,9.2,Partly Cloudy,88,993,40,37,20,4,21
1240,2037-10-12,Paris,Winter,4.9,0.3,Rainy,87,1023,43,76,84,0,7
1241,2037-10-17,Paris,Winter,0.2,-3.0,Rainy,87,1012,36,89,88,2,7
1242,2037-10-22,Sydney,Fall,13.6,13.6,Cloudy,80,1012,0,83,35,3,14
1243,2037-10-27,Toronto,Summer,24.2,24.2,Sunny,31,1023,14,4,7,10,16
1244,2037-11-01,New York,Summer,25.8,23.6,Sunny,70,999,31,19,5,7,24
1245,2037-11-06,Singapore,Winter,18.7,18.7,Partly Cloudy,45,1026,7,77,28,4,25
1246,2037-11-11,Mumbai,Fall,26.3,23.9,Sunny,33,1015,32,13,7,11,13
1247,2037-11-16,Mumbai,Fall,11.0,11.0,Sunny,41,986,17,7,1,8,15
1248,2037-11-21,Tokyo,Spring,21.4,16.6,Partly Cloudy,58,1011,44,47,22,4,25
1249,2037-11-26,Tokyo,Spring,15.8,14.2,Sunny,36,1027,28,12,0,7,24
1250,2037-12-01,Mumbai,Fall,23.3,21.1,Partly Cloudy,43,982,31,23,14,5,11
1251,2037-12-06,New York,Spring,13.7,11.3,Cloudy,41,1018,32,78,53,3,12
1252,2037-12-11,London,Winter,0.8,0.8,Cloudy,34,1008,4,64,42,3,7
1253,2037-12-16,Dubai,Fall,29.0,29.0,Cloudy,61,1003,17,85,38,3,13
1254,2037-12-21,Singapore,Spring,32.6,27.5,Partly Cloudy,72,1001,47,33,24,7,17
1255,2037-12-26,London,Summer,24.0,24.6,Partly Cloudy,74,985,9,50,24,5,21
1256,2037-12-31,Sydney,Fall,19.0,16.0,Sunny,38,1027,35,2,3,8,11
1257,2038-01-05,Dubai,Fall,26.6,25.4,Cloudy,78,1003,32,89,53,4,12
1258,2038-01-10,Dubai,Summer,40.2,39.8,Partly Cloudy,62,1019,22,77,10,5,20
1259,2038-01-15,Toronto,Winter,-2.8,-6.6,Cloudy,47,1002,39,57,36,1,5
1260,2038-01-20,New York,Summer,39.8,39.8,Partly Cloudy,38,1017,4,71,16,6,10
1261,2038-01-25,New York,Fall,20.0,17.4,Cloudy,91,989,33,54,24,2,8
1262,2038-01-30,Dubai,Winter,31.4,33.2,Rainy,86,995,23,79,61,1,6
1263,2038-02-04,Toronto,Spring,17.6,17.6,Partly Cloudy,58,990,16,41,13,6,24
1264,2038-02-09,Singapore,Spring,35.3,33.3,Partly Cloudy,54,1011,30,20,6,7,11
1265,2038-02-14,Dubai,Spring,31.6,31.6,Sunny,44,1024,6,9,5,10,19
1266,2038-02-19,Berlin,Fall,8.1,8.1,Cloudy,35,985,16,56,39,4,8
1267,2038-02-24,Tokyo,Summer,30.2,29.0,Partly Cloudy,71,1003,27,24,18,4,15
1268,2038-03-01,Tokyo,Winter,5.4,2.0,Partly Cloudy,58,1012,37,55,26,6,12
1269,2038-03-06,London,Spring,11.0,10.8,Partly Cloudy,33,991,21,37,19,5,22
1270,2038-03-11,Sydney,Winter,17.1,17.1,Rainy,86,1006,14,85,61,0,7
1271,2038-03-16,Tokyo,Fall,26.0,24.0,Partly Cloudy,78,1017,36,60,22,6,24
1272,2038-03-21,Paris,Spring,13.8,13.8,Partly Cloudy,73,997,14,46,16,7,15
1273,2038-03-26,London,Fall,10.8,5.0,Cloudy,43,1024,49,53,58,1,13
1274,2038-03-31,Tokyo,Summer,28.3,22.5,Partly Cloudy,32,1018,49,45,20,5,19
1275,2038-04-05,Sydney,Fall,22.0,24.3,Partly Cloudy,91,992,24,67,23,7,18
1276,2038-04-10,New York,Fall,17.5,17.5,Sunny,93,1019,20,3,2,10,27
1277,2038-04-15,New York,Summer,25.3,22.5,Cloudy,74,1009,37,93,34,2,13
1278,2038-04-20,Singapore,Winter,13.6,13.6,Cloudy,87,1028,1,65,58,2,12
1279,2038-04-25,Dubai,Summer,40.3,39.1,Cloudy,49,1020,26,92,59,2,6
1280,2038-04-30,Berlin,Summer,25.3,22.2,Partly Cloudy,87,992,48,42,11,7,18
1281,2038-05-05,New York,Fall,16.7,14.5,Cloudy,86,1013,31,61,22,1,9
1282,2038-05-10,Toronto,Winter,-6.7,-6.7,Rainy,81,1015,20,99,78,0,6
1283,2038-05-15,Tokyo,Spring,21.9,21.9,Cloudy,66,1009,3,84,42,2,13
1284,2038-05-20,Toronto,Summer,21.9,17.3,Cloudy,37,1004,43,84,38,1,7
1285,2038-05-25,Sydney,Winter,17.0,17.0,Cloudy,73,981,18,84,37,2,8
1286,2038-05-30,New York,Summer,22.4,22.4,Sunny,34,1015,1,3,6,8,10
1287,2038-06-04,Berlin,Summer,19.6,18.6,Cloudy,60,997,25,64,38,3,9
1288,2038-06-09,Sydney,Summer,36.3,34.3,Partly Cloudy,74,984,33,61,9,4,16
1289,2038-06-14,Paris,Summer,20.8,20.8,Cloudy,38,998,13,89,32,4,11
1290,2038-06-19,Paris,Fall,4.1,4.1,Sunny,61,1021,14,1,1,9,15
1291,2038-06-24,Toronto,Winter,2.0,2.0,Sunny,62,997,19,8,7,8,22
1292,2038-06-29,Dubai,Winter,21.7,19.1,Partly Cloudy,59,1011,33,56,22,5,15
1293,2038-07-04,London,Winter,1.4,-1.6,Partly Cloudy,58,1000,35,44,8,5,24
1294,2038-07-09,Dubai,Summer,39.6,39.6,Sunny,32,989,18,17,3,7,17
1295,2038-07-14,Singapore,Fall,37.8,40.2,Partly Cloudy,86,1016,8,47,12,5,20
1296,2038-07-19,Dubai,Summer,47.0,47.0,Partly Cloudy,59,1028,6,41,15,5,19
1297,2038-07-24,Singapore,Summer,25.9,24.1,Partly Cloudy,38,1001,29,40,5,4,18
1298,2038-07-29,Singapore,Winter,18.1,18.1,Partly Cloudy,55,992,12,74,13,4,13
1299,2038-08-03,Berlin,Summer,20.2,19.0,Cloudy,31,996,26,88,57,2,8
1300,2038-08-08,New York,Spring,15.0,10.4,Rainy,91,988,43,89,95,0,6
1301,2038-08-13,Berlin,Summer,15.0,12.2,Cloudy,32,1003,34,57,57,4,14
1302,2038-08-18,Singapore,Spring,29.2,30.0,Cloudy,75,1023,12,99,32,4,13
1303,2038-08-23,Sydney,Summer,29.9,29.9,Partly Cloudy,54,993,14,41,26,5,15
1304,2038-08-28,Paris,Fall,16.7,11.7,Partly Cloudy,80,1025,45,34,13,6,25
1305,2038-09-02,Singapore,Fall,31.0,31.0,Partly Cloudy,42,987,8,37,18,4,21
1306,2038-09-07,Berlin,Winter,-2.3,-7.1,Cloudy,73,1016,44,66,23,3,8
1307,2038-09-12,Sydney,Summer,32.8,32.4,Partly Cloudy,64,998,22,40,12,7,10
1308,2038-09-17,Berlin,Spring,9.6,6.6,Rainy,84,1007,35,98,76,1,7
1309,2038-09-22,Dubai,Spring,34.1,30.3,Partly Cloudy,38,1025,39,49,26,7,13
1310,2038-09-27,Tokyo,Summer,28.8,28.8,Cloudy,31,1020,2,85,56,1,13
1311,2038-10-02,Toronto,Spring,16.6,14.0,Rainy,90,1009,33,71,62,0,6
1312,2038-10-07,London,Fall,11.7,11.7,Cloudy,70,986,18,78,23,2,11
1313,2038-10-12,Berlin,Spring,12.0,10.6,Partly Cloudy,73,1005,27,44,12,4,24
1314,2038-10-17,London,Winter,7.5,7.1,Cloudy,93,1019,22,70,35,1,10
1315,2038-10-22,Mumbai,Fall,23.3,19.5,Sunny,60,1025,39,18,9,11,23
1316,2038-10-27,Berlin,Fall,7.4,1.8,Sunny,76,1025,48,16,1,8,27
1317,2038-11-01,Tokyo,Fall,20.7,15.9,Cloudy,31,990,44,64,27,2,8
1318,2038-11-06,London,Summer,26.1,28.6,Rainy,87,993,6,92,98,1,2
1319,2038-11-11,Singapore,Summer,41.7,38.2,Cloudy,73,1000,40,76,20,1,7
1320,2038-11-16,Berlin,Fall,6.3,6.3,Cloudy,85,987,11,55,21,1,6
1321,2038-11-21,New York,Summer,26.0,26.3,Cloudy,72,982,13,92,46,1,8
1322,2038-11-26,Toronto,Spring,16.8,11.8,Partly Cloudy,63,1007,45,40,17,5,13
1323,2038-12-01,Tokyo,Summer,28.2,28.2,Partly Cloudy,59,1008,14,41,15,6,20
1324,2038-12-06,London,Summer,27.6,29.7,Sunny,84,1002,2,5,2,10,23
1325,2038-12-11,Tokyo,Fall,3.6,3.6,Cloudy,42,997,14,68,53,2,13
1326,2038-12-16,Sydney,Winter,15.9,15.3,Cloudy,32,1014,23,97,35,2,11
1327,2038-12-21,Toronto,Winter,-6.5,-11.5,Cloudy,55,992,45,74,20,3,7
1328,2038-12-26,Singapore,Winter,25.6,28.0,Rainy,86,991,7,72,66,0,5
1329,2038-12-31,Berlin,Spring,17.0,17.0,Partly Cloudy,53,1026,4,39,7,7,16
1330,2039-01-05,Berlin,Summer,19.0,19.0,Partly Cloudy,82,1029,3,40,26,4,25
1331,2039-01-10,Berlin,Winter,8.6,8.6,Sunny,72,984,13,8,9,8,26
1332,2039-01-15,Toronto,Fall,8.3,8.3,Sunny,89,1018,15,7,7,8,13
1333,2039-01-20,New York,Winter,12.0,12.0,Partly Cloudy,87,990,19,43,10,6,26
1334,2039-01-25,Mumbai,Winter,9.5,8.9,Cloudy,78,990,23,57,30,3,6
1335,2039-01-30,Paris,Summer,30.1,30.2,Cloudy,71,1026,5,66,50,1,14
1336,2039-02-04,Dubai,Summer,50.0,48.0,Sunny,40,1021,30,12,5,8,13
1337,2039-02-09,London,Summer,28.6,28.6,Sunny,47,1026,5,18,6,9,26
1338,2039-02-14,New York,Spring,26.9,25.7,Rainy,81,1010,34,97,80,2,7
1339,2039-02-19,Singapore,Spring,22.3,23.0,Cloudy,75,1010,14,95,41,4,5
1340,2039-02-24,London,Winter,8.1,6.5,Partly Cloudy,73,992,28,48,29,5,22
1341,2039-03-01,Berlin,Summer,15.1,15.1,Cloudy,51,993,2,79,20,2,13
1342,2039-03-06,Tokyo,Winter,12.5,12.5,Rainy,82,1028,10,99,80,1,3
1343,2039-03-11,Singapore,Fall,30.9,33.6,Rainy,88,1024,2,81,79,2,4
1344,2039-03-16,London,Fall,6.1,4.7,Cloudy,59,1021,27,77,28,4,5
1345,2039-03-21,Berlin,Summer,29.4,29.4,Partly Cloudy,37,1004,9,29,15,4,16
1346,2039-03-26,London,Summer,32.9,29.5,Cloudy,86,1012,49,65,52,4,11
1347,2039-03-31,Tokyo,Fall,8.5,6.1,Cloudy,49,1012,32,76,20,3,14
1348,2039-04-05,Berlin,Summer,31.7,26.3,Cloudy,54,994,47,90,22,2,8
1349,2039-04-10,Mumbai,Spring,17.9,17.9,Partly Cloudy,48,995,15,58,24,7,25
1350,2039-04-15,New York,Spring,16.0,16.0,Partly Cloudy,34,1023,9,52,21,5,14
1351,2039-04-20,Sydney,Summer,17.2,14.8,Partly Cloudy,56,1017,32,51,9,5,28
1352,2039-04-25,Dubai,Fall,24.6,21.6,Cloudy,69,985,35,80,57,1,10
1353,2039-04-30,Toronto,Winter,-2.8,-2.8,Partly Cloudy,55,1023,2,30,21,4,23
1354,2039-05-05,Dubai,Summer,50.0,50.0,Sunny,56,1004,4,14,9,10,16
1355,2039-05-10,Singapore,Summer,45.4,48.6,Sunny,91,994,11,19,9,8,18
1356,2039-05-15,Dubai,Winter,24.9,21.6,Sunny,79,983,43,4,3,7,22
1357,2039-05-20,Berlin,Summer,27.2,27.4,Sunny,71,983,12,6,3,11,25
1358,2039-05-25,Mumbai,Winter,3.8,3.2,Sunny,58,1009,23,17,0,11,13
1359,2039-05-30,Sydney,Fall,28.2,23.6,Cloudy,68,1013,43,55,37,1,11
1360,2039-06-04,New York,Spring,17.2,15.0,Rainy,89,1006,31,74,70,1,7
1361,2039-06-09,New York,Fall,16.1,16.1,Cloudy,70,1010,15,95,37,4,7
1362,2039-06-14,Tokyo,Spring,21.1,18.9,Cloudy,62,1011,31,90,56,3,8
1363,2039-06-19,Toronto,Winter,-3.1,-7.9,Cloudy,45,1023,44,89,52,2,13
1364,2039-06-24,London,Spring,14.5,11.3,Partly Cloudy,52,1018,36,44,9,5,23
1365,2039-06-29,Mumbai,Fall,21.3,18.3,Partly Cloudy,36,988,35,27,7,6,16
1366,2039-07-04,London,Spring,19.5,19.5,Partly Cloudy,55,1020,20,49,5,5,27
1367,2039-07-09,Sydney,Winter,4.4,-0.8,Sunny,41,987,46,1,2,7,14
1368,2039-07-14,Dubai,Spring,32.6,32.6,Cloudy,34,993,11,83,25,1,9
1369,2039-07-19,New York,Summer,31.7,32.9,Cloudy,78,1012,20,67,29,1,8
1370,2039-07-24,Sydney,Fall,17.9,17.9,Partly Cloudy,55,1002,20,76,9,6,17
1371,2039-07-29,Dubai,Summer,39.2,34.8,Partly Cloudy,34,1000,42,23,16,7,29
1372,2039-08-03,New York,Winter,5.3,5.3,Partly Cloudy,51,991,5,47,16,7,27
1373,2039-08-08,Dubai,Spring,35.8,35.8,Partly Cloudy,42,981,8,44,21,5,28
1374,2039-08-13,Toronto,Summer,22.5,22.5,Cloudy,57,992,0,92,46,1,8
1375,2039-08-18,Mumbai,Summer,32.5,32.5,Cloudy,62,983,11,57,21,1,7
1376,2039-08-23,Singapore,Spring,28.7,28.7,Partly Cloudy,52,999,13,35,25,5,15
1377,2039-08-28,Sydney,Spring,9.8,9.8,Sunny,47,1029,5,1,8,7,27
1378,2039-09-02,Sydney,Fall,9.5,9.5,Sunny,59,1027,0,17,4,7,24
1379,2039-09-07,Paris,Summer,29.6,29.4,Partly Cloudy,55,993,21,48,9,6,23
1380,2039-09-12,Berlin,Summer,25.0,22.4,Sunny,45,1009,33,7,0,8,17
1381,2039-09-17,Toronto,Winter,5.7,5.7,Partly Cloudy,68,1008,10,57,9,6,20
1382,2039-09-22,Toronto,Fall,-1.1,-1.1,Sunny,62,987,2,14,7,7,20
1383,2039-09-27,London,Winter,1.3,-2.9,Sunny,55,991,41,16,8,11,21
1384,2039-10-02,Dubai,Summer,43.1,44.2,Partly Cloudy,77,1020,5,22,23,5,25
1385,2039-10-07,Berlin,Winter,3.3,3.3,Cloudy,94,1017,5,65,23,1,11
1386,2039-10-12,Mumbai,Summer,46.8,46.8,Partly Cloudy,67,1005,19,69,11,7,12
